Date,Open,High,Low,Close,Adj Close,Volume
14-11-2007,240,261.274994,240,246.675003,190.075485,3588368
15-11-2007,247.75,249.475006,242.5,245.050003,188.823349,2295396
16-11-2007,245,249.5,241.787506,245.725006,189.34346,3666816
19-11-2007,240.024994,251.75,240.024994,248.375,191.385345,2943548
20-11-2007,247.25,247.25,239.524994,240.324997,185.182465,4111392
21-11-2007,240.324997,245,234,236.199997,182.003922,3337028
22-11-2007,242.425003,242.425003,233.75,237.550003,183.044159,2402356
23-11-2007,238.125,241.5,237.4375,240.237503,185.115067,2273540
26-11-2007,245,248.5,242.5,246.274994,189.767227,2234300
27-11-2007,247.625,249.725006,242.524994,248.987503,191.857407,1503964
28-11-2007,250,250.949997,242.5,244.125,188.11055,2927688
29-11-2007,250,250.125,238.75,241.512497,186.097473,5029688
30-11-2007,241.512497,254.5,241.512497,253.050003,194.987747,5334612
03-12-2007,254,266.5,252.600006,262.475006,202.250183,6516348
04-12-2007,262.475006,262.5,256.262512,257.424988,198.35881,1783824
05-12-2007,257.5,261.25,255.125,258.299988,199.033081,2069240
06-12-2007,260,262.924988,257.799988,258.887512,199.48584,4163452
07-12-2007,260,268.012512,256.5625,265.649994,204.696594,4805808
10-12-2007,267.524994,268.5,257.5,258.899994,199.495422,3864020
11-12-2007,262.25,262.25,256.3125,260.325012,200.593445,2907456
12-12-2007,257.049988,265,256.524994,263.350006,202.924332,3718608
13-12-2007,262.424988,265.524994,256.924988,257.399994,198.339554,4645736
14-12-2007,253.824997,263.75,253.824997,260.100006,200.420044,2720436
17-12-2007,268.100006,268.100006,251.25,253.100006,195.026215,3203328
18-12-2007,252.5,260,250.824997,251.225006,193.581451,3845860
19-12-2007,253,257.200012,252,256.125,197.357147,2671020
20-12-2007,257.375,263.487488,255.75,261.337494,201.373627,3036020
24-12-2007,270,280,262.5,277.424988,213.769882,4655664
26-12-2007,278.75,279.924988,271.537506,275.075012,211.959106,2905996
27-12-2007,276.274994,280,271.637512,277.6875,213.972153,4008568
28-12-2007,275,275,265,270.537506,208.462723,2196596
31-12-2007,270.75,274.012512,263,269.350006,207.547653,2156168
01-01-2008,269.25,269.25,263,263.637512,203.145859,928388
02-01-2008,265,265.25,257.875,262.5,202.269394,2864924
03-01-2008,257.524994,261.25,251.337494,252.762497,194.76619,5168280
04-01-2008,252.762497,255.725006,250.574997,251.300003,193.639236,2318868
07-01-2008,250,252.199997,243.125,243.899994,187.937134,3647344
08-01-2008,245,248,242.324997,246.962494,190.296936,3207732
09-01-2008,248.699997,251.5,247.475006,249.074997,191.924774,2450128
10-01-2008,249.5,252.375,240.5,245.412506,189.102631,3342376
11-01-2008,228.837494,251,228.837494,247.4375,190.66301,2149188
14-01-2008,249.949997,249.949997,238.899994,240.287506,185.153564,4158864
15-01-2008,241.25,242,233.5,235,181.0793,2935588
16-01-2008,235,241.675003,231.25,236.237503,182.032822,3131956
17-01-2008,241.449997,241.5,229.75,230.675003,177.746704,6302096
18-01-2008,232.375,235,224.274994,225.800003,173.990189,4333816
21-01-2008,226,226.175003,201.3125,207.762497,160.09137,4840032
22-01-2008,203.675003,247.5,181.25,200.0625,154.158142,6376872
23-01-2008,214.75,222.5,201.25,217.987503,168.602386,5359120
24-01-2008,217.5,222,206.4375,210.8125,163.052856,2013336
25-01-2008,213.25,224.425003,212.524994,221.149994,171.048294,2243116
28-01-2008,217.5,217.5,206.25,213.574997,165.189529,2485660
29-01-2008,214,221.149994,213.75,216.925003,167.780518,3258712
30-01-2008,220.5,223,215,217.462494,168.196289,3032856
31-01-2008,217.5,222.5,208.837494,218.4375,168.950409,5966956
01-02-2008,221.25,235.274994,218.324997,232.375,179.730392,4169520
04-02-2008,236.25,247.25,234.75,243.912506,188.654053,3730520
05-02-2008,240,243.75,233.912506,238.762497,184.670792,1722872
06-02-2008,232.5,232.5,223.625,226.524994,175.205643,4007952
07-02-2008,226.524994,226.524994,217.762497,219.762497,169.97525,2574652
08-02-2008,221,231.25,220,224.600006,173.716812,2576820
11-02-2008,224.600006,233,215.024994,226.524994,175.205643,3200988
12-02-2008,226.25,231.25,215,216.162506,167.190796,5161328
13-02-2008,218.75,224.25,212.824997,217.237503,168.022293,2185376
14-02-2008,221.25,225,215.25,218.449997,168.960037,2246480
15-02-2008,215,221.762497,215,218.175003,168.747391,2213044
18-02-2008,218.175003,218.75,212.5,213.300003,164.976807,1723160
19-02-2008,214,221,213.75,218.862503,169.279129,1947288
20-02-2008,219.975006,223.662506,218.3125,221.524994,171.33844,3060624
21-02-2008,224.5,232.75,220.5,228.662506,176.858932,3562052
22-02-2008,230,230.225006,221.25,225.137497,174.132492,2401516
25-02-2008,232,232.25,222.5625,225.1875,174.171173,3255460
26-02-2008,231,231,223.75,224.600006,173.716812,4999584
27-02-2008,227,228.712494,218.512497,219.387497,169.685181,2364056
28-02-2008,221.25,222.5,218,220.225006,170.332947,5579004
29-02-2008,220,222.925003,215.875,219.350006,169.656189,3416480
03-03-2008,216.5,217.175003,210,212.149994,164.087372,3141328
04-03-2008,214.5,217.5,211.774994,214.699997,166.059677,3010532
05-03-2008,211.25,220.699997,211.25,218.824997,169.250137,2209348
07-03-2008,215.649994,216.524994,210.5625,211.537506,163.613586,1996828
10-03-2008,211.537506,213.5,207.5,208.412506,161.196579,2494168
11-03-2008,210,210,205,205.875,159.233994,4043520
12-03-2008,209.75,212.5,202.5625,205.887497,159.243546,1884412
13-03-2008,203.75,203.75,190.25,194.925003,150.764664,3408600
14-03-2008,195,203.225006,187.5,200.962494,155.434341,2216056
17-03-2008,193.75,199.425003,192.1875,197.962494,153.113998,1958904
18-03-2008,197.5,207.199997,192.5,204.425003,158.112411,3596080
19-03-2008,207,210,201.387497,202.862503,156.903931,4361924
24-03-2008,202.862503,209.375,202.862503,205.925003,159.272659,3301984
25-03-2008,210,224.962494,208.75,219.125,169.482162,2928896
26-03-2008,235,235,212.887497,219.587494,169.839874,2171768
27-03-2008,218,219,210.274994,213.125,164.841461,6151152
28-03-2008,213.25,218.675003,213,217.762497,168.428345,3633696
31-03-2008,217.762497,217.762497,199.25,202.612503,156.710571,4051860
01-04-2008,205,213.225006,202.5,208.087494,160.945145,2086728
02-04-2008,212.5,217.25,212.3125,212.8125,164.599762,1428844
03-04-2008,212.5,223,212.5,221.350006,171.203049,3287172
04-04-2008,221.5,222.475006,215.012497,218.225006,168.786057,2020844
07-04-2008,223.75,230.024994,219.550003,226.024994,174.81897,3659528
08-04-2008,226.25,226.75,218.75,221.837494,171.580124,4055352
09-04-2008,220,223,217.25,219.0625,169.433868,1482600
10-04-2008,220,229.912506,219.25,224.887497,173.939117,2925932
11-04-2008,225.762497,231.25,223.3125,227,175.573029,2189264
15-04-2008,230.5,246.25,220.100006,243.537506,188.363922,5703772
16-04-2008,246.25,250.5,240.5,242.975006,187.928909,6438768
17-04-2008,249.925003,252.5,244.887497,250.225006,193.536438,3999556
21-04-2008,252.25,258.75,246.649994,248.350006,192.086197,3399296
22-04-2008,246.237503,246.237503,220.5,221.800003,171.551117,13785196
23-04-2008,221.75,226.425003,220.012497,222.287506,171.928238,6326156
24-04-2008,226,226.225006,216,222.6875,172.237549,15290096
25-04-2008,228,228,221.25,222.324997,171.957153,6828568
28-04-2008,202.25,224,180,220.425003,170.487656,6598136
29-04-2008,220.512497,232.5,217.537506,227.637497,176.066116,16209848
30-04-2008,229.024994,233.9375,226.625,230.25,178.086731,9487980
02-05-2008,231.25,240.5,231,235.9375,182.485748,5298780
05-05-2008,236.25,237.375,230.287506,231.862503,179.333984,3613764
06-05-2008,227.5,237.5,218.149994,234.262497,181.190231,3982796
07-05-2008,237.5,244.975006,237.5,241.6875,186.933105,12585540
08-05-2008,241.225006,241.25,229.5,236.75,183.114151,10845832
09-05-2008,239.75,239.75,227.5,229.25,177.313324,4492296
12-05-2008,229.25,233.712494,227.574997,231.725006,179.227646,3898508
13-05-2008,232.5,235.350006,222.25,226.262497,175.002655,4462876
14-05-2008,226.25,244.737503,222.787506,242.787506,187.78392,9373188
15-05-2008,243.25,250.5,240.024994,246.1875,190.413666,7177896
16-05-2008,248.5,248.5,242.125,245.262497,189.698196,3838648
20-05-2008,243.75,247.5,236.8125,239.024994,184.873795,4946904
21-05-2008,232,242,228.75,241.274994,186.614014,3140184
22-05-2008,239.125,246.375,237.75,240.287506,185.850296,5445200
23-05-2008,243.725006,244.925003,231.524994,233.100006,180.291031,5401384
26-05-2008,230,240.725006,229,238.862503,184.748062,5457272
27-05-2008,245,248.5,236.5,242.225006,187.348816,5682072
28-05-2008,242.524994,253.8125,242.524994,252.362503,195.189667,5469588
29-05-2008,252.25,257.087494,246,248.662506,192.327927,8258940
30-05-2008,247.75,262.25,244.5,259.787506,200.932541,15485284
02-06-2008,253.75,264.350006,241.25,245.962494,190.239624,7054764
03-06-2008,240,247.5,234.537506,243.787506,188.557373,4900256
04-06-2008,247.449997,247.449997,236.587494,239.1875,184.999435,3787856
05-06-2008,241.024994,249.199997,241,245.462494,189.852859,5905256
06-06-2008,247.5,249.662506,239.449997,241.550003,186.826721,4137784
09-06-2008,225.5625,241.225006,222.5,228.524994,176.752563,6140140
10-06-2008,227.5,229.75,216.75,219.75,169.965561,6155372
11-06-2008,222.5,227.5,220,222.587494,172.160263,4113368
12-06-2008,223.5,225.600006,214.25,222.0625,171.754166,2464004
13-06-2008,220,230.475006,220,227.399994,175.882507,6732432
16-06-2008,229.75,232,225.8125,227.699997,176.114502,6541784
17-06-2008,226.25,231.75,226.25,230.324997,178.144745,3504824
18-06-2008,230.199997,230.25,222.75,225.225006,175.150772,6431336
19-06-2008,220.0625,224.5,220,222,172.642792,3289068
20-06-2008,224.975006,224.975006,210.387497,215.962494,167.947601,8157760
23-06-2008,215.962494,219.862503,210.75,214.612503,166.897751,3572312
24-06-2008,212.5,216.925003,205.850006,211.100006,164.166183,9287176
25-06-2008,210,221.25,207.824997,219.199997,170.465332,5914196
26-06-2008,221,224.5,215.100006,220.337494,171.349899,7028316
27-06-2008,220.337494,220.337494,212.787506,216.375,168.268372,6260948
30-06-2008,217.75,219.5,212.5,214.550003,166.849182,3258044
01-07-2008,216.25,218,208.762497,211.925003,164.807755,5059616
02-07-2008,212.5,222,210,219.125,170.406937,8141112
03-07-2008,220.25,220.25,205.137497,214.162506,166.547791,4172528
04-07-2008,217.475006,217.512497,208.875,211.125,164.185608,3939584
07-07-2008,211.25,216,208,213.0625,165.692352,1794132
08-07-2008,207.537506,211.25,204.5,207.550003,161.405457,3947624
09-07-2008,212.5,222.487503,212.5,219.1875,170.455597,3578548
10-07-2008,217.5,222.25,213.087494,217.100006,168.832214,3504368
11-07-2008,229.25,235.75,196.350006,199.649994,155.261826,5523784
14-07-2008,200,200,190.25,191.962494,149.283508,4559896
15-07-2008,191.962494,196.612503,184.287506,187.662506,145.939529,4509844
16-07-2008,188.662506,193.412506,178.975006,182.024994,141.555405,5739900
17-07-2008,183.75,196.725006,182.512497,195.8125,152.277527,10350716
18-07-2008,195,200.5,187.25,198.462494,154.338348,8339496
21-07-2008,199.75,203.75,195.75,203.199997,158.022568,3582068
22-07-2008,204,210.987503,201.512497,207.962494,161.726227,4241164
23-07-2008,207.5,217.5,204.725006,215.137497,167.305984,5971420
24-07-2008,218.625,218.625,198.087494,200.637497,156.029831,11742336
25-07-2008,199.800003,212.375,195.5,199.800003,155.378479,8842536
28-07-2008,200,204.237503,196.25,201.5625,156.749054,1969372
29-07-2008,201.675003,203.449997,198,202.237503,157.274017,2472192
30-07-2008,211.5,211.5,200,209.737503,163.106598,4420076
31-07-2008,210,210.5,205.375,208.4375,162.677338,5195580
01-08-2008,206.25,214.237503,202.8125,210.162506,164.023651,4011724
04-08-2008,203.75,210,202.75,203.837494,159.08728,5238928
05-08-2008,203.850006,208.75,201.3125,207.425003,161.88707,4768200
06-08-2008,209.975006,217.487503,209.100006,215.137497,167.906403,5009932
07-08-2008,214.75,217.475006,211.25,213.337494,166.501602,3072320
08-08-2008,211.237503,214.25,208.350006,211.274994,164.891876,2086672
11-08-2008,213,214.449997,206.125,208.487503,162.716354,3405100
12-08-2008,208.75,210.925003,203.75,204.8125,159.848175,3323504
13-08-2008,200,209.425003,200,207.074997,161.613937,3697968
14-08-2008,207.25,211.162506,202.75,208.300003,162.570023,3741508
18-08-2008,210,213.100006,208.75,210.387497,164.199249,1956648
19-08-2008,211.125,212.75,208.774994,210.3125,164.14064,1953300
20-08-2008,210.675003,212.25,208.75,210.399994,164.208984,1127256
21-08-2008,209,210.5,203.800003,204.462494,159.574997,1976516
22-08-2008,204.75,206.1875,200.875,204.75,159.799377,2645284
25-08-2008,206,208.75,204,204.550003,159.64328,942244
26-08-2008,202.487503,209.237503,202.487503,208.512497,162.735794,2205004
27-08-2008,205.024994,209,203.274994,204.612503,159.692078,2131788
28-08-2008,205,206.0625,195.662506,198.087494,154.599594,6580688
29-08-2008,200,204.987503,200,203.050003,158.472626,1998500
01-09-2008,203.75,205,201.75,203.737503,159.009155,1527432
02-09-2008,203.737503,213.25,203.737503,212.199997,165.613785,2647848
04-09-2008,211.25,213.699997,208.087494,211.050003,164.716293,2461676
05-09-2008,212.5,212.5,206.25,209.600006,163.584595,2445368
08-09-2008,215,218.600006,210.5,214.175003,167.155243,5170432
09-09-2008,213.75,217.925003,210,216.199997,168.735657,2815328
10-09-2008,215.287506,217.550003,212.024994,212.725006,166.023575,3063456
11-09-2008,212.725006,217,207.25,209.175003,163.25293,1908976
12-09-2008,216.25,216.25,200.237503,202.637497,158.150665,3573964
15-09-2008,195,199.75,186.25,190.149994,148.404617,8550948
16-09-2008,187.375,187.75,181.25,187.212494,146.112045,5072364
17-09-2008,187,191.162506,182,182.524994,142.453613,4200868
18-09-2008,182,187.25,167.75,180.287506,140.707397,6357104
19-09-2008,194.925003,194.925003,182.524994,191.712494,149.624146,9544368
22-09-2008,217,217,188.25,191.699997,149.61438,4472944
23-09-2008,178.837494,191.925003,178.837494,180.25,140.678131,2966120
24-09-2008,181.137497,187,172.574997,178.262497,139.126923,7380724
25-09-2008,178.274994,179.962494,167.762497,172.100006,134.317352,15122632
26-09-2008,175,175,166.550003,169.050003,131.936966,4217244
29-09-2008,169.699997,169.699997,153,155,120.971428,5578636
30-09-2008,148,169.175003,147.5,166.399994,129.868683,8391372
01-10-2008,167.399994,171.225006,161.337494,167.9375,131.06868,6017916
03-10-2008,166.237503,166.237503,160.587494,164.375,128.288254,4172404
06-10-2008,162.8125,162.8125,150,154.75,120.776375,5882984
07-10-2008,157.787506,166.25,141.5,143.975006,112.366867,8884604
08-10-2008,138.75,140.737503,127,136.649994,106.649963,8301380
10-10-2008,135,137.5,120.099998,131.199997,102.396484,13742076
13-10-2008,131.987503,150.725006,131.199997,143.212494,111.77179,13866024
14-10-2008,149.75,154.850006,145.337494,148.175003,115.644859,7424624
15-10-2008,146.25,147.162506,133.824997,135.774994,105.967064,5308752
16-10-2008,131.25,132.175003,116.974998,123.75,96.582062,8031800
17-10-2008,125,132.25,111.25,113.462502,88.553055,9743540
20-10-2008,124.162498,126.25,113.8125,122.837502,95.869881,12413060
21-10-2008,134.600006,141.975006,123.337502,139.774994,109.088928,11804900
22-10-2008,138.75,138.75,127.775002,136.662506,106.659752,6020668
23-10-2008,131.162506,147,125.3125,136.824997,106.78656,10501016
24-10-2008,125.925003,134.100006,110,124.712502,97.333267,8479936
27-10-2008,120.25,129.5,103.837502,124.1875,96.923492,8972576
29-10-2008,140.5,143.75,132.5625,135.199997,106.159462,10955572
31-10-2008,142.25,148.75,132.4375,134.375,105.51165,10375980
03-11-2008,139.987503,145.75,131.762497,136.850006,107.455025,7532020
04-11-2008,149.149994,149.149994,122.5,127.125,99.818939,9422540
05-11-2008,128.75,137.225006,125,126.599998,99.4067,9233164
06-11-2008,132.125,132.125,120.525002,125.050003,98.189629,7861916
07-11-2008,125,133.75,121.4375,131.287506,103.087334,5877720
10-11-2008,137.475006,138.125,128.762497,136.612503,107.268555,4099016
11-11-2008,135.5,136.9375,130,132.212494,103.813644,6498776
12-11-2008,132.212494,138.612503,128.762497,133.725006,105.001266,7742044
14-11-2008,136.25,137.125,130.875,132.712494,104.206245,6617464
17-11-2008,132.25,134.25,126.375,129.75,101.880096,8090972
18-11-2008,130,130,120,120.787498,94.842705,9755152
19-11-2008,122.5,124,117.925003,120.662498,94.744537,8175088
20-11-2008,120,120,115,118.25,92.850281,5016448
21-11-2008,117.425003,129.25,115,126.612503,99.416519,6845692
24-11-2008,126,132.912506,122.5625,129.975006,102.05677,8370556
25-11-2008,129.774994,134.987503,125.012497,126,98.935555,5774020
26-11-2008,125.8125,132.5,124.287498,131.862503,103.538811,6135556
27-11-2008,131.862503,131.862503,131.862503,131.862503,103.538811,0
28-11-2008,129.5,142,129.5,139.850006,109.810654,12138064
01-12-2008,139.850006,148.4375,139.087494,141.037506,110.743118,11958704
02-12-2008,142.5,142.5,130.762497,133.212494,104.598846,6658808
03-12-2008,134.087494,137.925003,130.399994,133.699997,104.981644,9997992
04-12-2008,133.75,138.425003,125.837502,137.350006,107.847649,8256508
05-12-2008,134.600006,136.324997,129.5625,130.449997,102.429726,7105448
08-12-2008,133.75,136.5625,128.100006,130.5625,102.518066,7621404
10-12-2008,137.449997,139.199997,132.375,135.262497,106.208549,8088380
11-12-2008,137.425003,137.425003,125.5,126.912498,99.652069,7300252
12-12-2008,127.487503,127.487503,118.8125,120.324997,94.479553,7121036
15-12-2008,125.5,125.5,116.8125,117.412498,92.192642,5997716
16-12-2008,117.5,121.224998,116.25,119.837502,94.096779,5847868
17-12-2008,121.337502,123,118,119.324997,93.694328,6476068
18-12-2008,118.724998,128.524994,118,127.625,100.211533,5723936
19-12-2008,125.75,133.5,123.525002,128.387497,100.810257,4943988
22-12-2008,129.875,129.875,125.849998,127.637497,100.221344,4106852
23-12-2008,123.800003,127.900002,123.0625,125.150002,98.268135,3567120
24-12-2008,124.175003,126.1875,118.0625,119.537498,93.861214,9148436
26-12-2008,116.300003,123.75,116.300003,117.912498,92.585243,3154564
29-12-2008,119,119.875,115,119.199997,93.596176,4875608
30-12-2008,121.25,123.375,117.5,120.637497,94.724922,3522528
31-12-2008,123.074997,123.074997,118.0625,119.474998,93.812119,2543696
02-01-2009,124.262497,127.175003,123.537498,124.574997,97.816689,5375740
05-01-2009,125.5,130.75,124.5,128.8125,101.143967,4829776
06-01-2009,128.75,130.5,124.5625,126.599998,99.4067,5918992
07-01-2009,129.75,129.949997,116.150002,126.199997,99.092606,9013828
09-01-2009,124.974998,137.449997,121.25,134.237503,105.403717,14219980
12-01-2009,127.912498,132.5,126.275002,128.137497,100.613945,7595416
13-01-2009,124.900002,134.25,122.050003,131.412506,103.185493,13359808
14-01-2009,132,139.399994,132,134.737503,105.796288,5958904
15-01-2009,130,130.75,124.587502,127.612503,100.201721,7171524
16-01-2009,127.175003,129.75,121.625,125.75,98.739273,9790076
19-01-2009,129.475006,129.475006,121.824997,125.1875,98.297615,6868376
20-01-2009,123.675003,126.974998,122.5,124.112503,97.453537,4635196
21-01-2009,122.75,125.25,121.25,123.074997,96.638863,3669860
22-01-2009,123.75,126.012497,120.787498,124.150002,97.482979,4848136
23-01-2009,122.525002,124.724998,120.824997,121.537498,95.431641,3031220
27-01-2009,122.75,128.75,122.75,124.775002,97.973701,5243956
28-01-2009,118.800003,127.5,118.800003,126.862503,100.215202,4789396
29-01-2009,128.012497,129.5,124.025002,128.5,101.508743,10017036
30-01-2009,126.25,128.75,124.574997,127.900002,101.03479,8707524
02-02-2009,127.199997,127.199997,121.787498,122.824997,97.02578,3234692
03-02-2009,123.25,127.449997,123.25,124.962502,98.714287,3808560
04-02-2009,125.75,128.225006,123.25,124.662498,98.477295,2484756
05-02-2009,125,125.650002,119.5625,120.724998,95.366867,4341548
06-02-2009,122.5,126.974998,121.75,125.699997,99.296875,6840388
09-02-2009,125,130.912506,124.162498,128.75,101.706223,4595224
10-02-2009,129.25,132,127.75,131.149994,103.602081,6790772
11-02-2009,129.5,130.75,128,128.6875,101.65683,4502732
12-02-2009,128,128.925003,126.025002,127.474998,100.699036,2844372
13-02-2009,127.5,130,126.75,127.800003,100.955811,3257208
16-02-2009,126.900002,128.737503,124.5,125.1875,98.892021,2501996
17-02-2009,124,124.949997,120,121.3125,95.830956,2950388
18-02-2009,120.337502,122.724998,119.25,120.1875,94.942276,2629412
19-02-2009,120.5,123.199997,119.75,122.375,96.670288,3477072
20-02-2009,121.625,121.875,116.074997,118.512497,93.619087,4771388
24-02-2009,117.5,118.925003,115.125,117.224998,92.602043,4495532
25-02-2009,117.5,121.199997,117.5,120.1875,94.942276,5517928
26-02-2009,120.25,122.650002,119.25,120.550003,95.228577,8808288
27-02-2009,120.5,122.25,113.8125,120.775002,95.40638,6750148
02-03-2009,118.525002,120.5,113.699997,114.962502,90.814789,3988944
03-03-2009,113,116.5,109.837502,111.550003,88.119049,3560896
04-03-2009,112,116.112503,111.550003,115.137497,90.953041,3258300
05-03-2009,116.237503,117.724998,114.5,115.800003,91.476372,4284496
06-03-2009,115,121.212502,114.412498,120.425003,95.129875,5805604
09-03-2009,117.775002,120,114.75,115.75,91.436829,4535184
12-03-2009,115.412498,121.25,115.412498,119.349998,94.280663,8617456
13-03-2009,118.337502,127.5,118.337502,126.712502,100.096664,10199700
16-03-2009,127.5,130.699997,125.599998,129.949997,102.654167,4672896
17-03-2009,128.75,129.5,123.262497,124.387497,98.260063,6946172
18-03-2009,125,128.625,125,126.287498,99.760963,6413800
19-03-2009,126.375,129.5,125.400002,128.737503,101.696365,7382584
20-03-2009,132.225006,132.225006,126.375,127.449997,100.679298,4139380
23-03-2009,131.125,132.399994,127.75,129.912506,102.624535,4587312
24-03-2009,130.550003,133.125,128.050003,130.412506,103.019539,6681544
25-03-2009,125.912498,132.475006,125.912498,131.5,103.878586,3831616
26-03-2009,128.162506,144.487503,128.162506,139.612503,110.287079,15230328
27-03-2009,134.162506,146.25,134.162506,143.712494,113.525887,7079424
30-03-2009,133.4375,142.5,129.5,130.8125,103.335457,5148188
31-03-2009,131.25,135.975006,131.25,134.637497,106.357094,4777672
01-04-2009,134,138.449997,130.125,136.125,107.532089,6724568
02-04-2009,136.412506,146.75,136.412506,144.6875,114.296082,8503764
06-04-2009,146.199997,148.5,143.925003,144.887497,114.454079,5414580
08-04-2009,146.274994,153.425003,140.25,151.037506,119.312248,10193512
09-04-2009,153,154.975006,148.5625,150.637497,118.996315,6586724
13-04-2009,151.125,152.25,143.800003,148.0625,116.962173,4121008
15-04-2009,137.887497,145.449997,137.512497,144.425003,114.088699,9767236
16-04-2009,145,147.25,141.800003,143.012497,112.972893,8868964
17-04-2009,144.199997,149.875,141.274994,143.274994,113.180252,6664024
20-04-2009,138.1875,145.449997,138.1875,140.350006,110.869698,5330200
21-04-2009,144.899994,147.125,136.25,137.6875,108.766418,11488980
22-04-2009,140,141.149994,134.287506,135.737503,107.226036,6584924
23-04-2009,137.375,143.212494,136.300003,142.024994,112.192802,7373712
24-04-2009,139.987503,146.75,139.987503,145.975006,115.313171,5377524
27-04-2009,145.962494,152.199997,143.125,150.475006,118.867928,8141124
28-04-2009,149.774994,151.962494,144.087494,149.625,118.196426,8388692
29-04-2009,150.5,157.25,150.5,155.899994,123.153419,10531292
30-04-2009,155.524994,155.524994,155.524994,155.524994,122.85717,0
04-05-2009,157.75,174.899994,157.537506,166.600006,131.605911,11142936
05-05-2009,167.25,168.737503,159.024994,162.75,128.564529,8822316
06-05-2009,159.5625,162.425003,153.75,158.837494,125.473885,52522096
07-05-2009,159,161.25,154.824997,157.925003,124.753067,7738864
08-05-2009,157,160.5,154.625,157.737503,124.604958,9001752
11-05-2009,159.625,159.912506,152.25,153.8125,121.504425,5298612
12-05-2009,152.5,161.449997,152.5,160.274994,126.609406,9487452
13-05-2009,160.5,161.225006,153.75,155.425003,122.778152,7324800
14-05-2009,154.5,156.75,151.324997,154.949997,122.402924,9443176
15-05-2009,156,163.712494,156,161.012497,127.192024,10942472
18-05-2009,191.649994,197.899994,173.75,185.962494,146.901306,73380
19-05-2009,187.5,187.5,163.899994,167.4375,132.267502,13015576
20-05-2009,167.5,175.487503,165.75,169.162506,133.630142,8507664
21-05-2009,167.5,171.25,161,161.862503,127.863525,4459324
22-05-2009,157.5,161.25,157.5,158.512497,125.217163,5861456
25-05-2009,159,161,155.662506,157.837494,124.683952,5673644
26-05-2009,158.737503,159.912506,155.125,156.112503,123.321281,6058900
27-05-2009,157.699997,163,157.699997,162.137497,128.080734,9222868
28-05-2009,155.850006,168.475006,155.850006,165.800003,130.973969,16863676
29-05-2009,167.1875,177.5,163.162506,176.149994,139.149902,13871224
01-06-2009,168.337494,177.462494,168.337494,174.412506,137.777374,7905804
02-06-2009,175,177.5,172.5,173.6875,137.204666,4118172
03-06-2009,172.5,176.1875,170.774994,174.212494,137.619431,3914944
04-06-2009,171.75,177.25,171.587494,176.800003,139.663376,7020704
05-06-2009,177.25,182.175003,174.087494,180.337494,142.457932,13220132
08-06-2009,181.175003,187.4375,180,185.524994,146.555695,9267824
09-06-2009,182.774994,198.75,182.774994,195.537506,154.465088,9690708
10-06-2009,196.25,201.25,191.8125,195.449997,154.395981,9383796
11-06-2009,197,198.112503,192.5,193.774994,153.072845,3883200
12-06-2009,196.25,198.699997,190.300003,191.137497,150.989288,6358660
15-06-2009,191.175003,196.25,188.75,194.5,153.645538,6595868
16-06-2009,191.649994,196.75,185.600006,194.574997,154.69899,4344006
17-06-2009,196,197.5,187.5,189.375,150.564682,3741568
18-06-2009,189,196.5,186.024994,188.199997,149.630463,4753108
19-06-2009,188.5,196,187.5,189.899994,150.982071,7727732
22-06-2009,192.199997,193.899994,184,184.824997,146.947144,4106208
23-06-2009,180,188.875,179,183.324997,145.754562,5135694
24-06-2009,186.475006,194.25,180.100006,190.875,151.757248,7303954
25-06-2009,191,196,185.149994,190.25,151.260315,9694662
26-06-2009,191.25,202.199997,188.274994,198.699997,157.978638,6099700
29-06-2009,199.925003,201,191.675003,193.100006,153.52626,4745206
30-06-2009,193.75,199,191.574997,194.925003,154.97728,5923948
01-07-2009,193.550003,197.5,191.225006,196.475006,156.20961,3684738
02-07-2009,195,197.649994,190.600006,195,155.03688,3715428
03-07-2009,192.5,196.199997,192.5,195.475006,155.414536,2919844
06-07-2009,198.5,199.225006,189.175003,190.350006,151.339874,4488916
07-07-2009,192,196.625,190,194.574997,154.69899,3804568
08-07-2009,194.350006,194.449997,184.125,190.574997,151.518723,6694766
09-07-2009,191.050003,195.550003,185.5,194.074997,154.301453,3964808
10-07-2009,195.5,200.725006,195,197.574997,157.084183,7468748
13-07-2009,195,200.5,194.125,198.75,158.018356,5119832
14-07-2009,202.5,205.550003,200.199997,203.475006,161.775055,4464136
15-07-2009,205.449997,213.649994,205,211.574997,168.215027,4470094
16-07-2009,214,217.399994,206.600006,209.899994,166.883286,7596876
17-07-2009,210.699997,222.875,210.5,217.050003,172.567947,9094956
20-07-2009,222.5,257.450012,222.5,250.274994,198.983856,34539536
21-07-2009,251.5,256.575012,237.024994,238.800003,189.860565,13005820
22-07-2009,241.850006,242.5,226.149994,233.149994,185.368454,10674690
23-07-2009,235.5,241.449997,235,237.824997,189.085342,7662678
24-07-2009,245,245,238,242.274994,192.623398,7909322
27-07-2009,241,244.475006,238.550003,240.149994,191.725204,4652338
28-07-2009,242.175003,242.475006,235.649994,240.324997,191.864929,6334984
29-07-2009,240,252.350006,237.5,249.899994,199.509247,11072150
30-07-2009,252.625,272.5,245.125,266.549988,212.801895,15672482
31-07-2009,269.5,270,260.700012,262.975006,209.947723,5634966
03-08-2009,265,267.424988,260.549988,265.825012,212.223038,3520548
04-08-2009,260.25,270.600006,260.25,265.075012,211.624252,5481292
